feature,shap_importance
V16,0.10529108265293098
V6,0.07085747418779878
V3,0.04117539195970906
V21,0.03843164392110589
V2,0.0022072576866666634
Time,0.0011070585866666675
V27,0.0
V26,0.0
V17,0.0
V24,0.0
V23,0.0
V22,0.0
V28,0.0
V20,0.0
V19,0.0
V18,0.0
V25,0.0
V15,0.0
Amount,0.0
V14,0.0
V13,0.0
V12,0.0
V11,0.0
V10,0.0
V9,0.0
V8,0.0
V7,0.0
V5,0.0
V1,0.0
Class,0.0
