feature,mean_importance
V3,-0.013719805284818466
V16,-0.010781003607770411
V6,-0.009521750839823673
V21,-0.00951880236156737
Time,-0.0017269901843294023
V2,-0.001070640800396605
V27,0.0
V26,0.0
V25,0.0
V24,0.0
V23,0.0
V22,0.0
V20,0.0
V19,0.0
V18,0.0
V17,0.0
V14,0.0
V28,0.0
V13,0.0
V12,0.0
V11,0.0
V10,0.0
V9,0.0
V8,0.0
V7,0.0
V5,0.0
V1,0.0
Amount,0.0
V15,0.0
Class,0.0
