feature,mean_importance
education,0.0
dependents,0.0013669627814079013
city_size,0.0021064718943462463
homeowner,0.003317511069205528
work_experience,0.0043268375837378845
income,0.020040700799566085
credit_score,0.03717783717111413
age,0.05490822951865966
