feature,mean_importance
V25,-59625.068204934985
V22,-48319.230623516254
V18,-15532.034347719698
V6,-9947.442263848521
Time,0.0
V27,0.0
V26,0.0
V24,0.0
V23,0.0
V21,0.0
V20,0.0
V19,0.0
V17,0.0
V15,0.0
V14,0.0
V12,0.0
V11,0.0
V10,0.0
V9,0.0
V8,0.0
V7,0.0
V5,0.0
V4,0.0
V3,0.0
V2,0.0
V1,0.0
V28,0.0
Class,0.0
V13,1615.4298914116807
V16,21659.576209388208
