feature,shap_importance
V24,0.0024621692
V18,0.0024387373
V3,0.0018833748
V10,0.0018733529
V28,0.0011454526
V19,0.0009568183
V16,0.00085325557
V7,0.0008131373
V5,0.0007820336
V8,0.0007571054
V6,0.0006335224
V21,0.0006308773
V12,0.00062019017
Time,0.0005995035
V17,0.0005943773
V27,0.0005425902
V2,0.000533858
V15,0.00044281728
V22,0.00028035988
V4,0.00026972572
V20,0.00014207438
V26,7.824001e-05
V14,2.4803257e-05
V1,0.0
V13,0.0
V23,0.0
V11,0.0
V25,0.0
V9,0.0
Class,0.0
