feature,mean_importance
V19,-0.014385117109215617
V21,-0.011217416249251854
V23_sum_V6,-0.009646542636185274
V8,-0.004654722523713062
V17,-0.003260414851115101
V10,-0.0030756934510302258
Amount,-0.0025131045124316743
V20,-0.0013373439284546152
V1,-0.0012534903155726695
Class_multiply_V11,-0.0005619690959179913
V28_ratio_Class,-0.00039747859324501533
Class,0.0
V11_ratio_Class,0.0
Class_ratio_V24,0.0003291220184123311
Class_multiply_V28,0.000573242987340361
V3,0.000666851747345909
V11,0.0012859531924490851
V12,0.0015038657455312965
V25,0.003369205921485996
V18_sum_V15,0.0034768273740838572
V24_ratio_V28,0.003817368285572176
V16,0.00420745390925017
V2,0.004425331860259796
V9,0.00489519196797632
V18,0.005004926463638348
V4,0.007082550387424646
V14,0.009044055460932121
V5,0.009830816054464186
V27,0.011312982450716814
V3_ratio_V21,0.01178477682364205
V22,0.013180307341060616
V15,0.014442253289217444
V28,0.014708534816437612
V13,0.017279731858798896
V7,0.018301851847878758
V6,0.01869942365227173
V26,0.0210647458029098
V24,0.02178880239506924
V23,0.022914363495650125
V18_multiply_V15,0.04048603823254959
