feature,mean_importance
V17,-0.012863360238896693
V3_ratio_V21,-0.008727993856748717
V22,-0.0032047108418198356
V7,-0.002810278877117778
V13,-0.001655355508832157
V28_ratio_Class,-0.0011177399344003414
V3,-0.0009187205894916506
Class_multiply_V11,-0.00028868362711758077
Class,5.4758688298650605e-05
V20,0.0001352993573004113
Class_ratio_V24,0.0002657796458833017
Class_multiply_V28,0.00028262453230143425
V8,0.0003470103204294306
V11_ratio_Class,0.0005336378519924967
V18,0.0005915961149156823
V11,0.0005928984372564727
V5,0.0009649621113328122
V21,0.0018280797310047836
V1,0.002143189166689585
V16,0.003877957663233489
V26,0.005480302605314425
V28,0.005718847103365876
V25,0.005806594938072318
V2,0.00582024356534856
V19,0.005972549826683937
V12,0.006664107463639391
V14,0.006716765938609393
V27,0.0075999280192993405
V9,0.009007325966437807
V23_sum_V6,0.009032766238157209
V24,0.009432865446858462
V18_sum_V15,0.009693112957030948
V23,0.011174102991157796
V4,0.011221917250702096
Amount,0.014571101820722143
V24_ratio_V28,0.014962862944395482
V6,0.01587670631137834
V15,0.016389060436563498
V18_multiply_V15,0.02298833217597467
V10,0.030595048339808927
