feature,mean_importance
V11,-0.013964661786039945
V14,-0.012413898558813297
V7,-0.008290729933327667
Amount,-0.006718784054724147
V15,-0.0067110094386394255
V3_ratio_V21,-0.005366540599899916
V19,-0.005297340175049769
V1,-0.005115444460611962
V9,-0.0034228689954957535
V2,-0.003177659015067591
V28_ratio_Class,-0.0031136039194372246
V18,-0.003018505005529426
V6,-0.002986086012187128
V24_ratio_V28,-0.0024878604563104423
V21,-0.0021322792014203617
V24,-0.0016234661936977979
V10,-0.0008189623451283268
V5,-8.7643191966702e-05
Class_multiply_V11,0.0
Class,0.0
V11_ratio_Class,8.219584701762983e-09
V3,1.3052797829526951e-05
Class_multiply_V28,0.00013998711762130966
Class_ratio_V24,0.0004502855913120385
V27,0.0020547300028658675
V17,0.0028598808882697837
V20,0.0029181712883669998
V18_multiply_V15,0.0047417921153322775
V16,0.0051538506020459614
V28,0.0060289677865011495
V23,0.006256694648599526
V4,0.006540572593871641
V12,0.007177005291952554
V8,0.007776829755927972
V22,0.007929761589105544
V26,0.009424413494514904
V18_sum_V15,0.010802792650975501
V13,0.013412466150627989
V25,0.01882443768683244
V23_sum_V6,0.01976800509274925
