feature,mean_importance
V5,-0.010819564344762434
V19,-0.008673818803074607
V12,-0.006841584712862936
V8,-0.005491589952322862
V28,-0.004756344717190597
V4,-0.0036481264097464996
V9,-0.003378338757821542
V1,-0.002889459243108661
V18,-0.0027859846880120996
V14,-0.0026639282098856578
V15,-1.1890690830096417e-05
V26,0.0
V13,0.0
Class,0.0
V27,0.00030610996298454653
V2,0.0007362104631515543
Amount,0.0012961654370857723
V17,0.001377987593305896
V24,0.0019193429908105132
V3,0.002091647967747701
V23,0.005667184466920894
V11,0.006213333790662823
V25,0.007469687496825461
V22,0.01001395292540277
V10,0.010203670590831493
V6,0.011317738623854722
V21,0.014053133223274639
V7,0.017638910344938807
V20,0.0209570409229916
V16,0.021018112197325856
