feature,mean_importance
V10,-0.005926377526354698
V19,-0.005912803285487133
V28,-0.004607233760878881
V11,-0.003214807819461618
V7,-0.0016471857910988152
V16,-0.0015813455757734296
Amount,0.0
V26,0.0
V25,0.0
V23,0.0
V22,0.0
V21,0.0
V18,0.0
V14,0.0
V9,0.0
V6,0.0
V5,0.0
V3,0.0
V2,0.0
V1,0.0
V13,0.0
Class,0.0
V12,0.00031488455065358244
V4,0.000526841387784982
V8,0.0008381778112944716
V15,0.0015243890070962384
V20,0.0019903915586707566
V27,0.0039778434515036045
V17,0.004161806077704178
V24,0.0052151567733393685
