feature,mean_importance
V8,-0.01932685770545104
V11,-0.007662034186978905
V17,-0.002883052847107348
V4,-0.002873296469103348
V19,-0.0025653052815059587
V20,-0.0019229486775637294
V12,-0.00015962671239266868
Amount,0.0
V26,0.0
V25,0.0
V23,0.0
V22,0.0
V21,0.0
V18,0.0
V14,0.0
V13,0.0
V9,0.0
V6,0.0
V5,0.0
V3,0.0
V2,0.0
V1,0.0
Class,0.0
V27,2.2717156894813682e-05
V7,0.00033555445647510674
V15,0.0006411755167059052
V16,0.0009484147419187572
V28,0.0017776754069992683
V10,0.003250599629215056
V24,0.0034628065944314556
