feature,mean_importance
V26,-0.004091339289229801
V1,-0.0037239601666712472
V25,-0.0031364905494169148
V7,-0.0018685708829720316
V21,-0.001394473610073743
V11,-0.001379169099273847
V14,-0.0013644895875379204
Class,-0.0005239559413039885
Class_ratio_V24,0.0
Class_multiply_V28,0.0
Class_multiply_V11,0.0
V11_ratio_Class,0.00030245560164903206
V28_ratio_Class,0.0003363536297308789
V23,0.0003449380102691135
V3,0.0008496651242645425
V5,0.0009083841176592778
V18_sum_V15,0.0009497038171500938
V24,0.0011053995985181198
V10,0.0011248545179987969
V9,0.0011689862658615046
V3_ratio_V21,0.0014162155349377813
V8,0.0015524349743987198
V22,0.0017061318194558027
V4,0.0017441471040858581
V28,0.0017744354779835048
V27,0.001901851123759446
V18,0.002021246182309433
V20,0.002385852506711994
V18_multiply_V15,0.003279085590014286
V12,0.003290770997498993
V23_sum_V6,0.0038008742013843078
V19,0.0038997335252926478
V2,0.004151761817168653
V13,0.004451532105560263
V6,0.006953430590788656
V15,0.00753113644882526
V17,0.00808062389345554
V16,0.010126747714770823
V24_ratio_V28,0.016081028519511875
Amount,0.019235942715446864
