feature,mean_importance
V25,-0.0005613558898998727
Amount,0.0
V21,0.0
V23,0.0
V24,0.0
V26,0.0
V28,0.0
Class,0.0
V3_ratio_V21,0.0
V18_multiply_V15,0.0
V24_ratio_V28,0.0
V18_sum_V15,0.0
V23_sum_V6,0.0
Class_multiply_V11,0.0
V11_ratio_Class,0.0
Class_multiply_V28,0.0
V20,0.0
V28_ratio_Class,0.0
Class_ratio_V24,0.0
V17,0.0
V1,0.0
V2,0.0
V3,0.0
V4,0.0
V5,0.0
V6,0.0
V8,0.0
V18,0.0
V9,0.0
V11,0.0
V12,0.0
V13,0.0
V14,0.0
V15,0.0
V10,0.0
V16,0.0003204749091483272
V19,0.0006729256265420646
V7,0.001743607713926476
V27,0.002504326105265786
V22,0.002598403263983795
