feature,mean_importance
V26,-0.024523742168546914
V11,-0.006704996853125955
V15,-0.006640550555000413
V17,-0.006148927147779393
Amount,-0.006091713684294131
V3_ratio_V21,-0.005991797570805435
V3,-0.004503217858904928
V2,-0.003944099783616206
V9,-0.002151400936204695
V19,-0.0016982139336831458
V13,-0.0015523392263856906
Class_multiply_V28,-3.962410475342182e-05
V11_ratio_Class,0.0
V28_ratio_Class,0.0
Class_multiply_V11,5.111765477368024e-05
Class_ratio_V24,8.671964143323053e-05
V1,0.0002519500512550898
Class,0.0003410643507926636
V18,0.0007531792594369868
V4,0.001044767481292741
V24,0.002009520834557943
V6,0.0026085682976010995
V22,0.003947616310804314
V20,0.004033192176606981
V21,0.004137311355752171
V8,0.0058660277660436575
V27,0.006237542616944225
V12,0.00631859747624155
V14,0.006676840450548926
V18_sum_V15,0.007290726527365443
V23,0.007707736560111389
V10,0.007958429054342275
V5,0.010022274863949753
V16,0.013106670275031807
V28,0.014212280256617582
V25,0.015547755391433072
V24_ratio_V28,0.015560289124615777
V18_multiply_V15,0.015604417399683879
V23_sum_V6,0.016806845484827006
V7,0.016887051034523724
