feature,mean_importance
V23,-0.0052392378248647285
V27,-0.0023215222501072885
V1,-0.002146007290530938
V5,-0.0020611777364925475
V25,-0.0016911450240855164
V18_sum_V15,-0.0013581321011047365
V7,-0.0009385399397182637
V11,-0.0007578829438870561
V19,-0.0005121019305035946
V28_ratio_Class,-0.00015299543043301167
V22,-0.0001268949051588031
Class_multiply_V11,-8.431591896858048e-05
V8,-5.940464686819969e-05
V18_multiply_V15,0.0
Class,0.0
V28,0.0
V23_sum_V6,0.0
Class_multiply_V28,0.0
V24_ratio_V28,0.0
Class_ratio_V24,0.0
V12,0.0
V14,0.0
V13,0.0
V18,0.0
V3,0.0
V11_ratio_Class,5.2936781955459364e-05
V17,0.0005769584862092225
V21,0.0009598088077866995
V15,0.0010534621081991213
V2,0.0013044803145328965
V9,0.0015618122654323051
V3_ratio_V21,0.002019100015602726
V4,0.0021565654636531264
V24,0.002710833694881276
Amount,0.0027215425170269425
V6,0.0035089954900406894
V20,0.004657580157665086
V16,0.004675884782544171
V10,0.005200617382817763
V26,0.006426613801652015
