feature,mean_importance
V6,-0.0042825174912785036
V27,-0.004206981369875606
V19,-0.0023006079724146034
V9,-0.0022397870080620662
V28,-0.0018266469960396714
V24,-0.001773908104708366
V12,-0.0010524934024860322
V22,-0.0009512789460626392
V23,-0.0006238117500994677
V13,-0.0005026537639110096
V2,-0.0004906649034000399
V15,-0.0004186082790722745
V17,-0.0004122583058957296
V10,-0.0003845116898343992
V26,-0.00026124938697411613
Amount,-0.0002464559928977872
V5,-8.386039333767581e-05
V25,0.0
V21,0.0
V14,0.0
V11,0.0
V8,0.0
V7,0.0
V4,0.0
V3,0.0
V1,0.0
V18,0.0
Class,0.0
V16,0.0005818593558000629
V20,0.000902248585558274
