feature,mean_importance
V26,-0.0024872140722495216
V25,-0.002303073660341304
V19,-0.001965775855552154
V21,-0.0011799141780818978
V5,-0.0011554175755289053
V16,-0.0010718262679432656
V9,-0.0010618346527565992
V11,-0.0005038236435703336
Amount,-0.00041764230445122673
V4,-0.0003685260031161874
V23,-0.0003509318998402344
V8,-0.0002048787595658519
V28,-0.00013444170172389748
V20,0.0
V24,0.0
V18,0.0
V17,0.0
Class,0.0
V6,0.0
V2,0.0
V1,0.0
V22,0.00013356313474093272
V27,0.0001413034026536808
V14,0.00024092149893526483
V3,0.000562611956058423
V13,0.0006119934878952238
V12,0.0009680516053996336
V7,0.0017114995484907025
V10,0.0018826028898612623
V15,0.0020985374154275593
