feature,mean_importance
Amount,-0.011248401859388713
V2,-0.0035517349925787032
V1,-0.002190411911290413
V25,-0.001931248210092651
V10,-0.0017166807317104294
V5,-0.001481314753529883
V23,-0.0010576664736189566
V20,-0.00046562764490722943
V4,-0.0004550786223662229
V3,-0.0004122108941149616
V12,-0.00032041556398398896
V22,-0.0002938857399405581
V8,-0.00021193904918659356
Class,0.0
V11,0.0003149738969835614
V7,0.0007641539975778322
V19,0.0008681617205877678
V14,0.000872050469843444
V17,0.0009454710032717362
V18,0.0013999573685538724
V28,0.0014682415727774512
V15,0.0016849188441892871
V26,0.0017117608243158334
V24,0.002593456777516412
V27,0.002703152698149802
V16,0.005102064088310154
V9,0.005424381379389498
V21,0.005490626086092565
V6,0.008407534764824965
V13,0.012892514184997372
