feature,mean_importance
V19,-0.009950708174472477
V26,-0.005633007832258929
V9,-0.005110785040404853
V17,-0.0026361374596874042
V21,-0.0025343850076017917
V7,-0.0020768271551498073
V22,-0.0019224649986004038
V20,-0.001401824060388268
V2,-0.0011594780711290831
V24,-0.0010977335797048404
V15,-0.001092680046996719
V12,-0.0009483993815459612
V18,-0.0007986424518349189
V14,-0.0007827981648678595
V5,-0.0007154663712622522
V4,-0.0006123346028498843
V25,-0.0005286379004368236
V1,-0.0003007404653639689
V8,-0.00024917013015892666
V6,-4.702898273922784e-06
Class,0.0
V27,0.0003034382345998843
V3,0.00045771363543609664
V10,0.000744656228339835
V23,0.0018059629888920626
V16,0.003075743531430497
V13,0.0032947244909615316
Amount,0.0075860701873442515
V28,0.009390940031632766
V11,0.03975140132036854
