feature,mean_importance
V23,-0.0006728165024977751
V18,-0.0005659534120703525
V22,-0.0001734516362227545
Amount,0.0
V26,0.0
V25,0.0
V24,0.0
V21,0.0
V20,0.0
V17,0.0
V16,0.0
V13,0.0
V14,0.0
Class,0.0
V1,0.0
V2,0.0
V10,0.0
V3,0.0
V11,1.1458073726156037e-05
V19,3.869588295120074e-05
V15,0.00011424786359135464
V8,0.00026908128189244706
V27,0.00042909723077062535
V28,0.000469421209943488
V5,0.0004995047180977208
V7,0.0005288840303013798
V4,0.0008229769921749286
V12,0.0009181417259574775
V6,0.0012834116348786838
V9,0.0018659808154761093
