feature,mean_importance
V24,-0.008717443649652257
V11,-0.0069231011205998835
V28,-0.004528036709195216
V8,-0.004304563026594277
V16,-0.003374146642862952
V4,-0.0020924141631199155
V2,-0.0008446739226987354
V15,-0.0002479646868411178
V10,-0.0002223708292069748
Class,0.00028522828210697515
V3,0.0002947373812959064
V22,0.0005090660942788982
V21,0.0021760151644436123
V20,0.0025511298430737073
V19,0.002969175676598668
V23,0.0030204235944637724
V7,0.0030513990476697117
V1,0.003055142374628539
V26,0.003153901230395961
V18,0.0031840401470333733
V27,0.003220987653050833
V13,0.0036375174418705305
V25,0.0042036112097083135
Amount,0.004298971067067026
V5,0.0048185554424689196
V9,0.006503551775745131
V14,0.006876175707469567
V12,0.007113521726099692
V17,0.009694325751249932
V6,0.010028540858319834
