feature,mean_importance
V6,-0.01939560762443291
V9,-0.017106045019986693
V1,-0.014518081855164455
V5,-0.011515958927427895
V17,-0.010689653886894756
V20,-0.009291765687375175
V8,-0.008909860690399096
V25,-0.00885691575929104
V27,-0.008851655045529894
V28,-0.008772624633008874
Amount,-0.008755008297302292
V14,-0.006992287479941428
V11,-0.006640565907870188
V18,-0.005461700282069293
V12,-0.005430617605960242
V21,-0.004444788702483038
V23,-0.0031391428436848834
V2,-0.002441550159718986
V16,-0.0023313238752074917
Class,-0.0008031542181561769
V10,0.0020374206814022244
V19,0.0021597572626539385
V4,0.0025448032127890043
V26,0.0030785291324077146
V15,0.0036442342109030967
V13,0.003675684536432522
V22,0.004735976471404513
V3,0.00733722967445809
V7,0.01043774840700249
V24,0.020859719731762195
