feature,weight
intercept,0.4146393969845506
age,0.6706717199960007
income,0.778794238507813
education,-0.17937042588527863
work_experience,0.5817640406830393
city_size,-0.7611031562027287
credit_score,0.8505741971214166
dependents,0.4010839053159387
homeowner,0.10164930750856929
