feature,shap_importance
city_size,0.5398499858623149
credit_score,0.5298769384155037
income,0.5274989386660607
age,0.4443245208940018
work_experience,0.3814981934874807
dependents,0.3648472229303042
education,0.12084690607719276
homeowner,0.1045926426324709
