feature,mean_importance
V7,-0.01875409980757432
V6,-0.012873432067130475
V4,-0.012064307216038817
V25,-0.008063245321228906
V3_ratio_V21,-0.0069360081643599966
V17,-0.005811412632583934
V18_sum_V15,-0.004611810453829124
V12,-0.004594692080204421
V19,-0.004329195237620498
V8,-0.0024790053571494665
V18,-0.002367849795765187
V24,-0.002328983275444241
V2,-0.0017915591252925188
V14,-0.0013772843024204562
Class,-0.0013426026558066794
Class_ratio_V24,-0.0008185461463534605
V1,-0.00045222713662842475
Class_multiply_V11,-0.00029710420802517843
V16,-1.7998106188699126e-05
V11_ratio_Class,0.0
V28_ratio_Class,0.0
Class_multiply_V28,4.940970584677018e-07
V23_sum_V6,0.0002744940391577799
V21,0.0019790447426459856
V10,0.0020852555929899543
V22,0.002341995945374764
V15,0.0037676610687566114
Amount,0.003876778836455941
V23,0.003921244252792766
V26,0.005163696357956482
V20,0.005652193191498833
V27,0.011763658282993639
V3,0.011818935432374954
V5,0.012472351220849021
V28,0.014319663975869635
V18_multiply_V15,0.015102915817673913
V9,0.015195425153850329
V11,0.02006424353888936
V24_ratio_V28,0.022096027675281384
V13,0.03550762870549655
