feature,mean_importance
V6,-0.03501629915446729
V24,-0.008524014922753963
V5,-0.008238383163490548
V12,-0.008123919524320233
V17,-0.008097727424328927
V1,-0.0075938352206395
V18,-0.0039832046259854256
V14,-0.0037470245755100383
V8,-0.002136723612885172
V24_ratio_V28,-0.0014850582802569123
V20,-0.0010323547665624488
V28_ratio_Class,-0.000443518449751501
Class,-4.037396146543415e-05
V11_ratio_Class,0.0
Class_multiply_V28,0.000771666067394361
Class_ratio_V24,0.0008148870123655172
Class_multiply_V11,0.001118284858327101
V3_ratio_V21,0.0018760886070141813
V9,0.0023167338010666506
V2,0.002579470760594127
V23_sum_V6,0.003191502853266681
V3,0.003327593170736276
V27,0.004078250344037149
V19,0.004900093952909268
V26,0.005183135291496365
V25,0.005371961799220037
V11,0.00570163231688241
V18_multiply_V15,0.00855461538119906
V16,0.00867301354951915
V10,0.009695223731557689
V28,0.010072210061544929
V4,0.011090237627621203
V7,0.011953051360228995
V13,0.012441721943229345
V18_sum_V15,0.012916466706931095
V21,0.015669317222317725
V22,0.015714605344388823
V15,0.015897232921253536
V23,0.019627005487916228
Amount,0.02005707918654622
