feature,mean_importance
V14,-0.01397834265766349
V7,-0.010854433890081006
V6,-0.010792791436945271
V15,-0.0071005243676605986
V21,-0.007004630719202853
V1,-0.005237874714012158
V24_ratio_V28,-0.004640196377387884
V18,-0.0022584717946093403
V3,-0.0017984304572458587
V18_multiply_V15,-0.0017817110466764817
V5,-0.0012049591002429195
Class,-0.0011039531462307295
V3_ratio_V21,-0.000992629008835877
V11_ratio_Class,-0.0008225234416824989
V11,-0.0007659487142578136
V28,-0.0005215953294086084
V24,-0.00012485814622116288
Class_multiply_V28,0.0
V28_ratio_Class,0.0
Class_ratio_V24,0.0
Class_multiply_V11,0.0003405684397248532
V4,0.000502658173672721
V12,0.001469304671378202
V2,0.002941382780245494
V23,0.0029889957618125518
V26,0.0031769638633166062
V17,0.003308644876491451
V16,0.00343844237535782
V27,0.003627226157772556
V9,0.00408496160522942
V18_sum_V15,0.004560400758852223
V19,0.006135069013451888
V8,0.007217620534764113
Amount,0.008509889783939828
V10,0.009594990914135737
V25,0.010069054899602525
V13,0.011469682163094852
V22,0.012255494913076915
V20,0.016428190811729547
V23_sum_V6,0.01681252197597809
