feature,mean_importance
V3_ratio_V21,-0.021031749520190334
V8,-0.01792779074602624
V28,-0.01330427468187736
V21,-0.008267941886083286
V19,-0.006712239628534888
V14,-0.00364107951403696
V4,-0.003197964120328578
V9,-0.002664946157949899
V7,-0.0010918258690719718
Class_multiply_V11,-0.000884139871578249
V17,-0.0007632394940452869
V24,-0.0006559740600808439
Class,0.0
V15,0.0
V11_ratio_Class,0.0
Class_multiply_V28,0.0
V28_ratio_Class,0.0
Class_ratio_V24,9.821309413258206e-05
Amount,0.00037376436021823166
V20,0.0003769594790878017
V1,0.0006816555621030673
V18,0.0007117590850904242
V12,0.0009434160731933261
V24_ratio_V28,0.0012223994531121106
V5,0.0034388863570266716
V23_sum_V6,0.004033079771355297
V11,0.004642437073388806
V16,0.0046703338876050715
V3,0.004962959793468081
V10,0.005416642814287798
V23,0.007847199230715063
V6,0.008628084422034998
V2,0.009812709355035665
V27,0.010979875282797202
V22,0.011990200770973658
V13,0.015085166781257708
V25,0.01528286173388178
V18_sum_V15,0.01647882394326885
V26,0.018408937877919217
V18_multiply_V15,0.020208907157446367
