feature,mean_importance
Amount,-0.016777571865397235
V18,-0.0149377524317317
V3,-0.011516798585627019
V15,-0.010543899633054998
V2,-0.009410814955260683
V9,-0.008114165983579035
V24,-0.006796461669157217
V20,-0.00494658903492311
V16,-0.0046109834853307555
V8,-0.002878677152605946
Class_multiply_V28,0.0
V11_ratio_Class,0.0
Class_multiply_V11,0.0
V28_ratio_Class,0.000301403141767409
V6,0.0003818592996279957
Class_ratio_V24,0.0007391532692736291
V24_ratio_V28,0.0009080793075721516
Class,0.0011692257925790984
V10,0.0011788096591641485
V1,0.0021868963153497843
V27,0.003193198901927241
V7,0.003741201311738962
V18_multiply_V15,0.003994947346351885
V3_ratio_V21,0.005477304205257716
V26,0.005841599325671343
V11,0.007093046018266902
V21,0.007310187772188503
V12,0.007601934023048829
V19,0.008451356647311536
V22,0.009146333594718791
V4,0.009449906779079642
V23_sum_V6,0.01041055465619567
V17,0.0116638584450512
V5,0.012879421991596907
V14,0.013276047913923516
V28,0.013337091824911074
V23,0.01915241992617984
V13,0.022310889358057962
V25,0.025964643735569837
V18_sum_V15,0.02918991740925727
