feature,mean_importance
V28,-0.006256103643356603
V2,-0.005537261457093279
V1,-0.002731189120963995
V14,-0.0013364126046443658
V8,-0.0013251891177329168
V19,-0.000773823788452388
V28_ratio_Class,-9.008268774464145e-05
Class_multiply_V28,-1.5845348514575975e-05
V11_ratio_Class,0.0
Class_multiply_V11,0.0
Class_ratio_V24,0.00031974072922884566
V27,0.0003880826573530838
V22,0.0011866214418734477
Class,0.0012357435180942121
V17,0.003255651540486082
V3,0.0036753058367911427
V6,0.0039671570249315115
V24_ratio_V28,0.005129177276774177
V9,0.005490834650651611
V21,0.00561778069222858
V26,0.006108498319085642
V18,0.006959914505665599
V15,0.007542730049512847
V3_ratio_V21,0.008671433101440163
V13,0.00970022010543079
V23_sum_V6,0.011291607361162036
V4,0.012132782220767302
V12,0.012588197110042488
V16,0.013419226819081231
V5,0.013995144026964602
V24,0.014244151783132009
V20,0.014505296093691954
V18_sum_V15,0.015252165794917904
V11,0.015369382964576373
V10,0.015429720499446353
V25,0.019274003894751313
Amount,0.020795807959599476
V18_multiply_V15,0.026134291982056367
V23,0.02677406779369995
V7,0.030464481515151066
