feature,mean_importance
V7,-0.01389595925524354
V6,-0.013549327220918839
V25,-0.011856525342427426
V2,-0.009360523568258162
V11,-0.008651163909329896
V28,-0.008143471309221306
V19,-0.007091075200486197
V21,-0.00553693828088
V22,-0.004884528784644982
V8,-0.0036066480089002708
Amount,-0.003421711053702303
V24,-0.003087452798813883
V9,-0.002093064538407896
V18_sum_V15,-0.0014409965252557555
V5,-0.0014345083979516726
V11_ratio_Class,-0.0006219684269025638
Class,-0.0005044455697908567
Class_multiply_V28,-0.0002110665118464805
V23_sum_V6,-0.00010990683386875588
Class_multiply_V11,-9.089139620122033e-05
V20,-7.558913432910152e-05
Class_ratio_V24,2.293084377935628e-06
V28_ratio_Class,8.865362509213881e-06
V10,0.0005720959855210151
V24_ratio_V28,0.0008096613872101699
V3,0.0009436880440721219
V13,0.001025880592510342
V1,0.0022362554447716843
V3_ratio_V21,0.0035523466148979833
V23,0.0038202713685071554
V17,0.0038290068099643194
V16,0.0039108571325702
V14,0.004159688097600656
V15,0.005301110509758411
V18,0.005565632536205856
V18_multiply_V15,0.00560105665015338
V27,0.005624843640328514
V4,0.007421881680779263
V12,0.007652993262211494
V26,0.015604781100694432
