feature,weight
intercept,0.2557634418969409
age,0.7585955385203736
income,0.8041813772127815
education,-0.3179009309194621
work_experience,0.5123347047061141
city_size,-0.6798911214693751
credit_score,0.84090690762665
dependents,0.7160797408251772
homeowner,0.08176154570535096
