feature,weight
intercept,0.31634255707093273
age,0.6611171853449327
income,0.7203585773511748
education,-0.2780810500514412
work_experience,0.5662778641343935
city_size,-0.7974979747399362
credit_score,0.7833383431326161
dependents,0.4544953016219672
homeowner,0.24022374830950682
