feature,weight
intercept,0.36699509114858814
age,0.7174110497883391
income,0.7520724140315073
education,-0.41808693783274997
work_experience,0.6372047473062042
city_size,-0.9128902548640412
credit_score,0.7127156509029993
dependents,0.6830925125539284
homeowner,-0.05213584996099634
