feature,weight
intercept,0.3293921924462631
age,0.7454239064540858
income,0.8301770844290378
education,-0.43123613158904217
work_experience,0.5613290765548186
city_size,-0.772530390521972
credit_score,0.8577986328392466
dependents,0.6433681990741983
homeowner,-0.12392777016557426
