feature,mean_importance
V20,-0.017553782459520238
V11,-0.011186784933885275
V8,-0.00791465628151553
V28,-0.0074569575389472394
V3,-0.0054403762137555265
V17,-0.005016713705037201
V1,-0.0041662362582077115
V25,-0.00386726049696664
V15,-0.003507123898770792
V12,-0.0033548994526417355
V18,-0.0033020578211251372
V23,-0.0031230677333748736
V24,-0.002654378045450323
V26,-0.0024359163589040556
Amount,-0.0018497078068234972
V2,-0.0017936036851327053
V5,-0.0009971946324046188
V13,-0.0009302578586103172
V4,-0.00045099341962604453
V27,-0.0003372305725078961
V14,0.00024524898867086533
Class,0.001196845994038398
V16,0.0017230220609078194
V7,0.0024672617920906024
V22,0.002709137169587361
V9,0.0028057732452047013
V6,0.003397611272224177
V19,0.006606454232419878
V10,0.00783405846749734
V21,0.01475927208597192
