feature,mean_importance
V9,-0.007643891964695904
V22,-0.0062392959158001915
Amount,-0.005794268248833845
V19,-0.005286332579770026
V17,-0.0035121153550611516
V12,-0.002155509882639084
V25,-0.002070338068428068
V4,-0.0016638601575122535
V23,-0.0012041398530957537
V6,-0.0008237073900985159
V18,-0.0006136995397272749
V26,-0.00031985519611410496
V7,-0.0003125577826754267
V20,-0.00017997871831143541
V3,-8.00035372161112e-05
Class,4.597300974413798e-05
V8,0.00030482775989826294
V15,0.00043119442578491983
V2,0.0005804809129642763
V10,0.000714742931195822
V21,0.0007491252387159975
V14,0.0007807383469611295
V11,0.0010308922604989946
V24,0.0011563212370393039
V13,0.0011948118118115581
V28,0.0015985947366774055
V27,0.002267304106962431
V1,0.0032321153986384133
V5,0.003374898942118687
V16,0.005266284604840976
