feature,mean_importance
V18,-0.0034350467027128182
V6,-0.002955610475528325
V19,-0.0026080803382512174
V9,-0.0019831619392026933
V22,-0.0016520792573455844
V24,-0.0015248078393686804
V21,-0.0012000592653931496
V11,-0.0011324401259461768
V4,-0.001076913873347718
V2,-0.0006167312257917557
V8,-0.00042984747062391193
Class,-1.889775914263314e-05
V7,0.000252395521110671
V14,0.0009551644975221762
V20,0.0011392422635981836
V5,0.001204548363084168
V13,0.0012355590556034856
V26,0.0013485793717821215
V10,0.0013993824410817534
V27,0.0015853908570390817
V1,0.0017276015458417948
V23,0.00177532081354852
V15,0.001826553441446177
V16,0.002305056550680362
V17,0.0023723530234070144
Amount,0.0025813677683786283
V25,0.002868716266788329
V28,0.0030570401551259117
V3,0.004349323022616569
V12,0.004408322916585594
