feature,mean_importance
V16,-0.0028216521162472085
V24,-0.00276500753972182
V26,-0.0023384828675673264
V6,-0.0007127326262280853
V2,-0.00013776862719518945
Class,0.0
V27,0.0
V4,0.0
V5,0.0
V7,0.0
V23,0.0
V10,0.0
V11,0.0
V12,0.0
V18,0.0
Amount,0.0005265882476486183
V9,0.0008571830465553987
V1,0.0009383022853634015
V13,0.001100253601500323
V3,0.0017870901464942745
V22,0.002668093182421849
V19,0.0030120756625685585
V25,0.0032629282099159163
V17,0.004037727805041813
V14,0.00426091401908466
V15,0.004622492242792519
V20,0.0060554569347677
V21,0.006602292046868885
V8,0.008487793086820017
V28,0.013004296384647684
