feature,mean_importance
V18,-0.004019930052330478
V12,-0.00376905256802742
V27,-0.0015695517690282657
V26,-0.0014909390118546862
V25,-0.0012880982065690994
V3,-0.0012296494918642153
V7,-0.001173793718404581
V2,-0.0010122418861677085
V6,-0.0003464061333325885
V22,-0.0002936692749609282
V14,-0.0002831595004378684
V15,0.0
V19,0.00045745920773980763
V11,0.0005107755804599545
V17,0.0005532687493647215
Class,0.0006108994030266767
V4,0.0006621113764778252
V5,0.0009845210322597664
V23,0.0010430994904079948
V10,0.0011126256982148864
V1,0.00127887864429701
Amount,0.0013702763988924006
V20,0.002019387401645578
V13,0.0022672482962568406
V16,0.00245841361121244
V9,0.002462473696231493
V24,0.003229396474221313
V21,0.0044889741727109685
V8,0.0049888781497549935
V28,0.005043383320793615
