feature,mean_importance
V26,-0.006360065226512135
V17,-0.002601301776723952
V20,-0.00253027153566483
V21,-0.0018838251459620148
V2,-0.0012508710001861933
V22,-0.00116016187481085
V1,4.757205657359709e-05
V24,5.834556597650309e-05
V9,0.00013530054030668203
Class,0.000266000264770283
V11,0.00044571181057819766
V3,0.0004832334587949516
V6,0.000966713333145397
V5,0.0010145824268916748
V16,0.00134678282698395
V19,0.0014403861902958725
V15,0.0015823718973582146
V23,0.0022822089021495183
V27,0.002355760382371508
V4,0.0025362924571741717
V28,0.0027423031838569533
V25,0.0035247874742341035
Amount,0.0035328718685191827
V10,0.004556321993523005
V7,0.0045852760850580545
V13,0.004697986727668546
V8,0.004700138939606635
V18,0.005472087333417641
V12,0.005565053580859192
V14,0.006248626864253382
