feature,mean_importance
V8,-0.002918855070569748
V10,-0.002150670326324966
V6,-0.0015534677059801493
V25,-0.001409474853773074
V5,-0.0013623189567334882
V22,-0.0009047885249044319
V4,-0.0006691344944748989
V2,-0.0005000124058153644
V15,-0.0004764725061431996
V7,-0.00045326297793630844
V14,-0.00042537932722745974
V20,-0.0004005586800561511
V21,-0.0003435376892887643
V19,-0.00032641979772334294
V23,0.0
Class,0.0
V3,0.0
V24,9.15317384734271e-05
V18,0.00014326299900111473
V28,0.000199852926048516
V13,0.0002493036885365285
V1,0.00025353707781887723
V11,0.0009624469644768707
V26,0.0012546231274796372
V17,0.0013173533785768798
V16,0.0014162709167895749
V12,0.0016652015739639925
V27,0.0018561256515850389
Amount,0.002699647816026873
V9,0.0030710837473997945
