feature,mean_importance
V27,-0.012831150165116156
V9,-0.008524469955504665
V23,-0.007886822350024848
V11,-0.005263347898005133
V20,-0.0037565097819242553
V8,-0.003599077821143859
V1,-0.0026288370836565988
V19,-0.001786586695560466
V18,-0.0014246947618935303
V6,-0.0014114396252800532
V28,-0.0009203133457085678
V14,-0.0007628021952797326
V25,-0.0006189475832150349
V26,-0.00046662904174306076
V7,-0.00030985558394587277
V5,-0.000307774645797676
Class,0.0
V22,0.0007381338119286207
V13,0.0009118109260811691
V4,0.0011077038373775495
V15,0.002296912776019311
V16,0.002724804972888495
V12,0.0027663900446329714
V2,0.003209576356217392
V24,0.0036268622994906517
V21,0.003643929335953322
V10,0.005328317762919777
V17,0.0053741714420159955
V3,0.019855259394644054
Amount,0.04778781142233819
