feature,mean_importance
V19,-0.004664488493253694
V10,-0.00378259279434503
V6,-0.003403889454656461
V27,-0.0033749558715887363
V16,-0.002949370004384733
V28,-0.0027381522195066843
V8,-0.0025239878160455255
V22,-0.0021454120686251964
V24,-0.0021175050077327116
V23,-0.0018806022272588097
V12,-0.0013343759614322214
V13,-0.0005307195555722011
V3,-0.0005109233928692891
V14,-0.0003224031771698499
V15,-9.744726514169245e-05
V17,-2.6994245193812105e-05
Class,0.0
V7,0.0
V20,0.0003894121397835182
V26,0.0007104012115949576
V21,0.000768598856923397
V4,0.0009893221004913856
Amount,0.001632405185692809
V25,0.0019623080600561504
V5,0.002524674029243701
V2,0.0036416594838723617
V1,0.0040195059538453036
V11,0.00431510577864227
V9,0.004450806334290314
V18,0.004778265011303606
