feature,mean_importance
V26,-0.002627886491042908
V17,-0.0026243743735525626
V8,-0.0025241337204342075
V7,-0.0024659541766200556
V22,-0.0021287109352383206
V19,-0.0014456900317064481
Amount,-0.001185350886980352
V27,-0.0011707253456185284
V10,-0.0010244127780693723
V4,-0.0006912516807251023
V6,-0.0006638086271089528
V5,-0.0004589591453582287
V12,-0.000415122987714156
V3,-0.00041268137660992464
V24,-0.00018828823227217127
V20,0.0
Class,0.0
V15,0.0
V9,0.0
V2,0.0
V1,0.0
V16,0.0
V28,0.00014939192625709196
V25,0.00014989538453971107
V11,0.00017266947424108282
V14,0.00030949346538999833
V21,0.000440865700209514
V18,0.0009604552596477412
V23,0.0022901094435835213
V13,0.0028554283162032235
