feature,mean_importance
V26,-0.008808438526463468
V25,-0.007590360194609458
V15,-0.0032070256402616073
V14,-0.002992258660219771
V1,-0.0027495189377013673
V24,-0.0020748070033095533
V8,-0.0018619069356902163
V11,-0.0014380821802500998
V28,-0.0013908948156440282
V4,-0.0005875568467527792
V5,-0.00018748582590029096
V17,-1.503300174892086e-05
Class,0.0
V3,0.0
V18,0.0009463522507162425
V16,0.0012076569659912328
V7,0.0015293808895568083
V22,0.0025078024055759096
V21,0.0033753745928528202
V23,0.004131646072620532
V2,0.004320017668609189
V27,0.004635745679373105
V19,0.0046560268028932985
V20,0.005329060317090684
V9,0.006003335222962325
V13,0.0073863647992009175
V12,0.008634700391560512
Amount,0.009680535247742062
V6,0.013152507760108744
V10,0.014427187229261285
