feature,mean_importance
Amount,-0.006173680753710076
V16,-0.004212329985854768
V1,-0.0009884886191716014
V22,-0.0001890101941637523
V27,0.0
V26,0.0
V25,0.0
V24,0.0
V23,0.0
V20,0.0
V19,0.0
V17,0.0
V14,0.0
Class,0.0
V11,0.0
V10,0.0
V4,0.0
V9,0.0
V5,0.0
V12,0.0
V3,0.0010215925168817418
V15,0.0012771893097687226
V6,0.0022756763230862066
V21,0.004614600453255258
V18,0.005449413669738989
V7,0.005966911695661037
V2,0.006432274309960984
V28,0.006655445789164505
V8,0.007499955210296361
V13,0.014125193344438203
