feature,mean_importance
V20,-0.003975087246803533
V16,-0.0028172076581736817
Amount,-0.0016476206491444988
V4,-0.0009269276697166706
V27,0.0
V26,0.0
V25,0.0
V24,0.0
V21,0.0
V17,0.0
V28,0.0
V12,0.0
V14,0.0
Class,0.0
V10,0.0
V9,0.0
V8,0.0
V1,0.0
V5,0.0
V3,0.0
V7,0.00023310054995697715
V2,0.00035978432856598186
V22,0.001495866894772635
V15,0.0025507412033176414
V23,0.0027730034724038344
V11,0.0031007934115788284
V18,0.004534348315517134
V6,0.005387111224908337
V19,0.005534887161115276
V13,0.007273637114316433
