feature,mean_importance
Amount,-0.008698138615882556
V9,-0.004720573040167331
V16,-0.0032121789603619
V21,-0.0031671116570451295
V4,-0.0029628017634564683
V10,-0.0026477921867972933
V7,-0.0012157739962010083
V27,-0.0008721073254263523
V24,-0.0007936034399422809
V22,-0.0004903640887920169
V20,-0.00039090047165100115
V19,-0.00021084226099032932
V18,0.0
V14,0.0
V12,0.0
V1,0.0
Class,0.0
V11,0.00013919353776579158
V8,0.0013169520223125452
V28,0.0019136515282156096
V26,0.0021483022874046577
V15,0.0023243117596921437
V6,0.0035911112152619217
V3,0.004130422236587883
V17,0.004550747186637771
V2,0.0053369800271154235
V5,0.011531406250616971
V23,0.018547266214908563
V13,0.02058419485301357
V25,0.03219801056313516
