feature,mean_importance
V19,-0.03081695448656401
V4,-0.02287269312199456
Amount,-0.019771031746181934
V11,-0.018527525377081844
V21,-0.01502161180320627
V12,-0.014176795009304221
V5,-0.012241891321652699
V14,-0.012112796952395578
V20,-0.009465461454771429
V1,-0.0016152651863864166
Class,-0.001173167145915599
V25,-6.907178061981157e-05
V22,0.0014790377567667433
V10,0.006881200965928968
V17,0.007701871777711133
V3,0.008814248963682925
V16,0.009649440399312769
V18,0.010606402921400715
V24,0.011334350866545417
V15,0.011532183883805303
V13,0.015270429576868683
V2,0.015353124219565828
V6,0.017506051873550366
V26,0.020016841464039547
V8,0.025916090479859745
V7,0.027283421312665458
V27,0.032876398244962066
V9,0.03674170796149099
V28,0.04216785571715063
V23,0.05071952593256892
