feature,mean_importance
V3,-0.015734554429139225
V12,-0.015573074913313034
V11,-0.013999865127139754
V18,-0.012465938389440812
V1,-0.007612838836677671
V8,-0.006813127145083619
V16,-0.006601951068171097
V19,-0.00447435274200565
V14,-0.0043655968018943446
V7,-0.0040166167040057935
V5,-0.003024842672890449
V25,-0.002525538614702283
V22,-0.0009838952239949795
V28,-0.0008156857042397991
V26,-0.0006947722994221639
V20,-0.0003003087718131958
Class,-3.171059303759271e-05
V2,0.003724981483038592
V9,0.0037430114241912447
V15,0.004877583627205651
V6,0.005130768495814753
V4,0.006498449528494365
V21,0.007153902847982474
V23,0.007785386490602608
V10,0.008804696356765219
V27,0.010865880996137589
V17,0.012037446725975532
Amount,0.013137796240995491
V24,0.019172161789191254
V13,0.02442122759372376
