feature,mean_importance
V12,-0.02928540956665542
V7,-0.01687710043824624
V3,-0.006179236615856487
V21,-0.004740452112862536
V4,-0.003758120058029135
V9,-0.0035931436544366147
V24,-0.002592658361762634
V14,-0.0013162930042979859
V11,-0.0005067303077047391
V8,0.0013063421995857638
Class,0.00181200333607201
V28,0.003246727078405609
V18,0.004775288352003937
V2,0.006588540246545582
V13,0.008184226923705528
V20,0.009153566386380829
V22,0.009520297826064849
V23,0.010085044649254148
V25,0.010605901624737823
V27,0.014003287742476367
V15,0.014750056348662532
Amount,0.014999885336733642
V17,0.015119891596291169
V16,0.015129144204648082
V26,0.016554178410018272
V19,0.016817754510573834
V1,0.018477638265964335
V5,0.018969475507738663
V6,0.022477428136431186
V10,0.027384519758256863
