feature,mean_importance
V1,-0.014041062719999341
V8,-0.011981754926021692
V7,-0.011716877072996956
V17,-0.010879087236073958
V20,-0.009959091420240207
V25,-0.0072766837301198265
V16,-0.0052634567858831135
V4,-0.005198085612000658
V18,-0.005103139086984921
V13,-0.0044333018276405236
V11,-0.004234360431319084
V26,-0.004097622429317637
V19,-0.0038637879865891954
V2,-0.0009872852450977464
V22,-0.0005372601088449392
V21,3.6765618328682416e-05
V3,0.00011373619667998103
V24,0.00042897715493872557
V10,0.000659998958535768
V27,0.0010551670649853629
Class,0.001581323722159933
Amount,0.0026306271041016682
V23,0.0033022436926262166
V6,0.0038310482529466004
V12,0.004749357675650922
V14,0.005126062042681889
V5,0.0066553973104372275
V9,0.0072980267971646025
V28,0.007579341607987655
V15,0.026124237636398106
