feature,mean_importance
V8,-0.0149257597085938
V11,-0.01381934713326507
V4,-0.012534490215171635
Amount,-0.009829380808349608
V25,-0.009750713170938896
V22,-0.008141945656663018
V2,-0.007861244392359957
V24,-0.007616135694997528
V16,-0.00668970756875289
V28,-0.005995408472772512
V3,-0.0057643650828069545
V7,-0.005375638007993522
V1,-0.004341544309702306
V23,-0.0031582593523337144
V6,-0.002911069161039892
V12,-0.002107387099803537
V19,-0.00010045027012812735
V21,-1.11508489106793e-06
V5,0.0006198877131584846
Class,0.0014750607310871854
V10,0.0031218765595157683
V14,0.0032689221507381074
V18,0.003340124632686248
V9,0.0039925936003534
V20,0.0051522206778952025
V27,0.005981760866242247
V26,0.006634926656649953
V17,0.007190739842983662
V15,0.007894572607169636
V13,0.008534609505047452
