feature,shap_importance
V6,1382.1344223341607
V16,571.24243439409
V22,554.8431467743101
V10,363.12629883791504
V23,101.61433439320206
V21,68.8256151966932
Amount,0.0
V28,0.0
V27,0.0
V26,0.0
V25,0.0
V24,0.0
V20,0.0
V19,0.0
V18,0.0
V17,0.0
V15,0.0
V1,0.0
V14,0.0
V13,0.0
V12,0.0
V11,0.0
V9,0.0
V8,0.0
V7,0.0
V5,0.0
V4,0.0
V3,0.0
V2,0.0
Class,0.0
