feature,mean_importance
V16,-7124895.63274231
V21,-3919537.833784866
V6,-1877186.83936224
V23,-1292460.5542078973
V10,-809194.0872301102
Amount,0.0
V27,0.0
V26,0.0
V25,0.0
V24,0.0
V20,0.0
V19,0.0
V18,0.0
V17,0.0
V15,0.0
V14,0.0
V13,0.0
V12,0.0
V11,0.0
V9,0.0
V8,0.0
V7,0.0
V5,0.0
V4,0.0
V3,0.0
V2,0.0
V1,0.0
V28,0.0
Class,0.0
V22,542194.1658467293
