feature,mean_importance
V25,-0.0012840195485489757
V7,-0.0010446847528892578
V23,-0.0006880704646670122
V2,-0.0006381120508486049
V22,-0.0006265115185965619
V10,-0.0005489236484983228
V19,-0.000490757572424827
V8,-0.00046016180886752076
V5,-0.0004516080598342853
V17,-0.00027687441934576285
V16,-2.7841111750293023e-05
V21,0.0
V20,0.0
V26,0.0
V18,0.0
V24,0.0
Amount,0.0
V14,0.0
V12,0.0
V3,0.0
V1,0.0
Class,0.0
V4,3.2962477522535674e-05
V15,0.0006926297666743686
V28,0.0009783724446164044
V11,0.0012151819850374057
V9,0.0023215347574449654
V13,0.0024623882415763633
V27,0.0028738459706243668
V6,0.0032190220942017733
