feature,mean_importance
V3,-0.0029796407555739536
V22,-0.0029750927469731846
V21,-0.0016926820476894644
V5,-0.0015426960823592185
V12,-0.000296675551670722
V16,-0.0002490666442217071
V4,-0.00023490665487648776
V14,0.0
V26,0.0
V24,0.0
V20,0.0
V19,0.0
V18,0.0
V17,0.0
Class,0.0
V13,0.0
V11,0.0
V10,0.0
V9,0.0
V8,0.0
V7,0.0
V2,0.0
V1,0.0
V28,0.0
Amount,0.00022768969105129154
V23,0.0007386643053799435
V15,0.0012324823047115796
V25,0.0013706043297957438
V6,0.004186806165545809
V27,0.004373311856376771
