feature,mean_importance
V12,-0.005477769176731151
V15,-0.0038815913804818524
V26,-0.0033637168425527443
V14,-0.0011885423985004806
V11,-0.0010175345525902158
V3,-0.0007167295327368927
V16,-0.0006809174747052671
V27,-0.0006384249096084371
V7,-0.00022099732877223222
V21,-0.00022023634846826123
V19,-0.0001385159555787663
V22,-6.820557075144506e-05
V18,0.0
V17,0.0
Class,0.0
V1,0.0
V28,0.0
V2,0.0002515942747476352
V5,0.0004805662991327786
V20,0.0006192030395472115
V10,0.0008584044916885913
V4,0.001466841387449369
V9,0.001753723757841974
V24,0.0019239071604971291
V8,0.0019334124818181752
Amount,0.0028376316971439053
V6,0.002884080556964208
V13,0.006585851384378949
V23,0.007727119345786027
V25,0.010934540160732276
