feature,mean_importance
V21,-0.02188398011350392
V8,-0.015512209661659514
Amount,-0.011642918449902595
V1,-0.010990816385092028
V4,-0.010134898938391146
V3_ratio_V21,-0.00764390519066529
V5,-0.004862783192641195
V28,-0.0037313546523285446
Class_multiply_V28,-0.000659489807683844
V17,-0.0005665991841929952
Class,-0.00037351382767081276
V6,-0.0003000703080314082
V11_ratio_Class,-0.00028107900704785747
V23_sum_V6,-7.45805248312692e-05
Class_multiply_V11,-2.9277674043370895e-06
Class_ratio_V24,0.0001547128352147098
V3,0.0004130557741759411
V28_ratio_Class,0.00042971944382745874
V18_sum_V15,0.0029872051857323
V12,0.0034734816470177953
V27,0.008335371906175037
V10,0.00845598103475167
V14,0.010423517029034102
V2,0.011527249790699657
V13,0.01233667444408626
V24_ratio_V28,0.01335772792618144
V26,0.013463183860043148
V9,0.014770717912899656
V23,0.014856110692343183
V19,0.01685209827472489
V16,0.018168599026193187
V18_multiply_V15,0.021766110750708733
V24,0.022644436302907155
V7,0.02288485007068699
V22,0.02301584924695179
V20,0.02420479039994907
random_feature,0.024573542867062058
V15,0.02567951131199999
V11,0.039955720107906954
V18,0.049399424570501525
V25,0.05869982914249609
