feature,mean_importance
V18,-0.0015528839224629553
V25,-0.0012734255629208268
V3,-0.0005207444784214976
V13,-0.00023787353674282753
V6,-0.0001395295228742377
V9,-8.811134448356572e-05
V16,-2.725625116621888e-05
V4,-4.514777744568654e-06
Amount,0.0
V27,0.0
V21,0.0
V19,0.0
V17,0.0
V15,0.0
V14,0.0
V11,0.0
V10,0.0
V8,0.0
V5,0.0
V1,0.0
V28,0.0
Class,0.0
V24,4.619154060092612e-06
V26,5.602819340884135e-05
V22,0.0004699974506182869
V7,0.0004847372845069975
V20,0.0006380749250850304
V12,0.0007044263947195928
V23,0.001046512611896766
V2,0.00201700523426922
