feature,mean_importance
V26,-0.006095062970906095
V19,-0.003955031569027145
V21,-0.00330136441373865
V17,-0.0032548089238547463
V8,-0.0020246017769833813
V12,-0.0018679651952577814
V22,-0.0009770956858083935
V14,-0.0006541843181018692
V3,-0.00036294732509061233
V1,-0.00035758983836844396
V27,0.0
V15,0.0
Class,0.0
V10,0.0
V4,0.0
V7,0.0
V5,0.0
V24,4.049395404832623e-05
V20,0.0004292967887784549
V18,0.00043358014809724565
V25,0.0009635417839814586
V2,0.0009710267876996248
V23,0.0014252267410485686
V6,0.002625434362844725
V9,0.004311385343425478
V13,0.0046812237256823154
Amount,0.005957753589427739
V16,0.011900275652235148
V28,0.013402352075573632
V11,0.029673250572882726
