feature,mean_importance
V3,-0.009811895838293205
Class_multiply_V11,-0.009105993913634269
V23_sum_V6,-0.007051478812203071
V24,-0.005371817089422426
V28_ratio_Class,-0.004962773462559555
V21,-0.004638168562316314
V4,-0.004301716901734531
V19,-0.0038352719555180713
V18,-0.0032704355824785037
V27,-0.00313332760497107
Class_ratio_V24,-0.001949145906684091
V9,-0.0017052909084291023
V5,-0.0017030632951003267
V18_sum_V15,-0.0012414592672681524
V13,-0.001066860859442653
V10,-0.0009813391310285358
V8,-0.0009277741505224535
V23,-0.0007513916790566899
V12,-0.0007407468764820679
V6,-0.00042966034267408746
V2,-0.00038612766093819583
V24_ratio_V28,-2.011520261051558e-05
V3_ratio_V21,1.7207126789609007e-05
V11,0.00010317271203703626
Amount,0.000732754557032389
Class,0.0007474885360061245
V16,0.000757575033329716
V25,0.0016387441384709156
V17,0.0017567929326405053
Class_multiply_V28,0.0019647541081066144
V28,0.0022181133347404904
V22,0.002432366367282257
V14,0.0024916941904699953
V7,0.004327216446616444
V11_ratio_Class,0.004439937898651092
V20,0.004626521487678082
V1,0.005770694051699365
V26,0.0077185621242829685
V15,0.012285950462613115
V18_multiply_V15,0.013229718048030303
