feature,mean_importance
Amount,-0.022951950370081596
V21,-0.009953928126722644
V23_sum_V6,-0.008288417269942183
V5,-0.008092376297200766
V1,-0.006487327062747727
V22,-0.005927956237797271
V11,-0.005750912835845501
V19,-0.005603642638120654
V26,-0.004880892827999439
V28,-0.00484660689258023
Class_multiply_V28,-0.004842940058227274
V18,-0.004204733988323372
V28_ratio_Class,-0.0033873888017752485
Class_ratio_V24,-0.003374142888728837
V4,-0.003010393036887482
V3,-0.0028402435760394697
V8,-0.0015625233131456363
Class,-0.0009323342578488436
V3_ratio_V21,-0.0006376602900483696
V6,-0.0004861912045469374
V24_ratio_V28,0.000366007667750079
V2,0.000626227165174953
Class_multiply_V11,0.0006552011524369128
V25,0.0006945862076009668
V7,0.0009612290394668932
V9,0.001011813223810254
V11_ratio_Class,0.0015188656889725926
V27,0.002249490301069468
V18_sum_V15,0.0027274158896493537
V10,0.003084227002310502
V12,0.004075303641427297
V18_multiply_V15,0.004143496991213258
V16,0.005193643038889917
V15,0.005339094242471187
V17,0.005386724887307004
V14,0.006040323823616411
V23,0.006482625699276223
V24,0.0072302241500497464
V20,0.009308812619406748
V13,0.016906172661185527
